-5.000000	0.038462
-4.990000	0.035791
-4.980000	0.033164
-4.970000	0.030581
-4.960000	0.028041
-4.950000	0.025543
-4.940000	0.023089
-4.930000	0.020676
-4.920000	0.018307
-4.910000	0.015979
-4.900000	0.013693
-4.890000	0.011448
-4.880000	0.009245
-4.870000	0.007083
-4.860000	0.004961
-4.850000	0.002881
-4.840000	0.000841
-4.830000	-0.001159
-4.820000	-0.003119
-4.810000	-0.005039
-4.800000	-0.006920
-4.790000	-0.008761
-4.780000	-0.010563
-4.770000	-0.012327
-4.760000	-0.014051
-4.750000	-0.015738
-4.740000	-0.017386
-4.730000	-0.018996
-4.720000	-0.020568
-4.710000	-0.022103
-4.700000	-0.023600
-4.690000	-0.025060
-4.680000	-0.026483
-4.670000	-0.027870
-4.660000	-0.029220
-4.650000	-0.030534
-4.640000	-0.031811
-4.630000	-0.033053
-4.620000	-0.034260
-4.610000	-0.035430
-4.600000	-0.036566
-4.590000	-0.037667
-4.580000	-0.038733
-4.570000	-0.039764
-4.560000	-0.040761
-4.550000	-0.041724
-4.540000	-0.042653
-4.530000	-0.043548
-4.520000	-0.044410
-4.510000	-0.045238
-4.500000	-0.046034
-4.490000	-0.046796
-4.480000	-0.047526
-4.470000	-0.048223
-4.460000	-0.048888
-4.450000	-0.049521
-4.440000	-0.050122
-4.430000	-0.050692
-4.420000	-0.051230
-4.410000	-0.051737
-4.400000	-0.052212
-4.390000	-0.052657
-4.380000	-0.053072
-4.370000	-0.053455
-4.360000	-0.053809
-4.350000	-0.054133
-4.340000	-0.054426
-4.330000	-0.054691
-4.320000	-0.054925
-4.310000	-0.055131
-4.300000	-0.055307
-4.290000	-0.055455
-4.280000	-0.055574
-4.270000	-0.055665
-4.260000	-0.055727
-4.250000	-0.055762
-4.240000	-0.055768
-4.230000	-0.055747
-4.220000	-0.055699
-4.210000	-0.055623
-4.200000	-0.055520
-4.190000	-0.055390
-4.180000	-0.055234
-4.170000	-0.055051
-4.160000	-0.054842
-4.150000	-0.054607
-4.140000	-0.054346
-4.130000	-0.054059
-4.120000	-0.053746
-4.110000	-0.053409
-4.100000	-0.053046
-4.090000	-0.052658
-4.080000	-0.052246
-4.070000	-0.051809
-4.060000	-0.051347
-4.050000	-0.050862
-4.040000	-0.050352
-4.030000	-0.049818
-4.020000	-0.049261
-4.010000	-0.048681
-4.000000	-0.048077
-3.990000	-0.047450
-3.980000	-0.046800
-3.970000	-0.046128
-3.960000	-0.045433
-3.950000	-0.044715
-3.940000	-0.043976
-3.930000	-0.043214
-3.920000	-0.042431
-3.910000	-0.041626
-3.900000	-0.040800
-3.890000	-0.039952
-3.880000	-0.039084
-3.870000	-0.038194
-3.860000	-0.037284
-3.850000	-0.036353
-3.840000	-0.035402
-3.830000	-0.034430
-3.820000	-0.033439
-3.810000	-0.032428
-3.800000	-0.031397
-3.790000	-0.030347
-3.780000	-0.029277
-3.770000	-0.028188
-3.760000	-0.027081
-3.750000	-0.025954
-3.740000	-0.024809
-3.730000	-0.023645
-3.720000	-0.022464
-3.710000	-0.021264
-3.700000	-0.020046
-3.690000	-0.018810
-3.680000	-0.017557
-3.670000	-0.016287
-3.660000	-0.014999
-3.650000	-0.013694
-3.640000	-0.012372
-3.630000	-0.011034
-3.620000	-0.009679
-3.610000	-0.008308
-3.600000	-0.006920
-3.590000	-0.005516
-3.580000	-0.004097
-3.570000	-0.002661
-3.560000	-0.001211
-3.550000	0.000256
-3.540000	0.001737
-3.530000	0.003234
-3.520000	0.004745
-3.510000	0.006272
-3.500000	0.007812
-3.490000	0.009368
-3.480000	0.010937
-3.470000	0.012521
-3.460000	0.014118
-3.450000	0.015730
-3.440000	0.017355
-3.430000	0.018993
-3.420000	0.020645
-3.410000	0.022310
-3.400000	0.023988
-3.390000	0.025678
-3.380000	0.027382
-3.370000	0.029098
-3.360000	0.030826
-3.350000	0.032566
-3.340000	0.034319
-3.330000	0.036083
-3.320000	0.037859
-3.310000	0.039647
-3.300000	0.041446
-3.290000	0.043257
-3.280000	0.045078
-3.270000	0.046911
-3.260000	0.048754
-3.250000	0.050608
-3.240000	0.052473
-3.230000	0.054348
-3.220000	0.056233
-3.210000	0.058129
-3.200000	0.060034
-3.190000	0.061949
-3.180000	0.063874
-3.170000	0.065808
-3.160000	0.067751
-3.150000	0.069704
-3.140000	0.071666
-3.130000	0.073636
-3.120000	0.075616
-3.110000	0.077604
-3.100000	0.079600
-3.090000	0.081605
-3.080000	0.083618
-3.070000	0.085639
-3.060000	0.087668
-3.050000	0.089705
-3.040000	0.091749
-3.030000	0.093801
-3.020000	0.095860
-3.010000	0.097927
-3.000000	0.100000
-2.990000	0.102080
-2.980000	0.104168
-2.970000	0.106261
-2.960000	0.108362
-2.950000	0.110468
-2.940000	0.112581
-2.930000	0.114700
-2.920000	0.116825
-2.910000	0.118956
-2.900000	0.121092
-2.890000	0.123235
-2.880000	0.125382
-2.870000	0.127535
-2.860000	0.129693
-2.850000	0.131856
-2.840000	0.134024
-2.830000	0.136196
-2.820000	0.138374
-2.810000	0.140555
-2.800000	0.142742
-2.790000	0.144932
-2.780000	0.147126
-2.770000	0.149325
-2.760000	0.151527
-2.750000	0.153733
-2.740000	0.155943
-2.730000	0.158156
-2.720000	0.160373
-2.710000	0.162593
-2.700000	0.164816
-2.690000	0.167041
-2.680000	0.169270
-2.670000	0.171502
-2.660000	0.173736
-2.650000	0.175972
-2.640000	0.178211
-2.630000	0.180452
-2.620000	0.182695
-2.610000	0.184941
-2.600000	0.187188
-2.590000	0.189437
-2.580000	0.191687
-2.570000	0.193939
-2.560000	0.196192
-2.550000	0.198447
-2.540000	0.200703
-2.530000	0.202960
-2.520000	0.205218
-2.510000	0.207476
-2.500000	0.209736
-2.490000	0.211995
-2.480000	0.214256
-2.470000	0.216517
-2.460000	0.218777
-2.450000	0.221038
-2.440000	0.223300
-2.430000	0.225560
-2.420000	0.227821
-2.410000	0.230082
-2.400000	0.232342
-2.390000	0.234601
-2.380000	0.236860
-2.370000	0.239118
-2.360000	0.241375
-2.350000	0.243631
-2.340000	0.245886
-2.330000	0.248140
-2.320000	0.250392
-2.310000	0.252643
-2.300000	0.254892
-2.290000	0.257140
-2.280000	0.259386
-2.270000	0.261631
-2.260000	0.263873
-2.250000	0.266113
-2.240000	0.268351
-2.230000	0.270587
-2.220000	0.272821
-2.210000	0.275052
-2.200000	0.277280
-2.190000	0.279506
-2.180000	0.281729
-2.170000	0.283949
-2.160000	0.286166
-2.150000	0.288380
-2.140000	0.290591
-2.130000	0.292798
-2.120000	0.295002
-2.110000	0.297203
-2.100000	0.299400
-2.090000	0.301594
-2.080000	0.303783
-2.070000	0.305969
-2.060000	0.308151
-2.050000	0.310329
-2.040000	0.312503
-2.030000	0.314672
-2.020000	0.316837
-2.010000	0.318998
-2.000000	0.321154
-1.990000	0.323305
-1.980000	0.325452
-1.970000	0.327594
-1.960000	0.329731
-1.950000	0.331863
-1.940000	0.333991
-1.930000	0.336112
-1.920000	0.338229
-1.910000	0.340340
-1.900000	0.342446
-1.890000	0.344547
-1.880000	0.346642
-1.870000	0.348731
-1.860000	0.350814
-1.850000	0.352891
-1.840000	0.354963
-1.830000	0.357028
-1.820000	0.359088
-1.810000	0.361141
-1.800000	0.363188
-1.790000	0.365228
-1.780000	0.367262
-1.770000	0.369290
-1.760000	0.371311
-1.750000	0.373325
-1.740000	0.375332
-1.730000	0.377333
-1.720000	0.379326
-1.710000	0.381313
-1.700000	0.383292
-1.690000	0.385265
-1.680000	0.387230
-1.670000	0.389188
-1.660000	0.391138
-1.650000	0.393081
-1.640000	0.395016
-1.630000	0.396944
-1.620000	0.398864
-1.610000	0.400776
-1.600000	0.402680
-1.590000	0.404576
-1.580000	0.406465
-1.570000	0.408345
-1.560000	0.410217
-1.550000	0.412081
-1.540000	0.413936
-1.530000	0.415783
-1.520000	0.417622
-1.510000	0.419452
-1.500000	0.421274
-1.490000	0.423087
-1.480000	0.424891
-1.470000	0.426687
-1.460000	0.428473
-1.450000	0.430251
-1.440000	0.432020
-1.430000	0.433779
-1.420000	0.435530
-1.410000	0.437271
-1.400000	0.439003
-1.390000	0.440726
-1.380000	0.442439
-1.370000	0.444143
-1.360000	0.445837
-1.350000	0.447522
-1.340000	0.449197
-1.330000	0.450863
-1.320000	0.452518
-1.310000	0.454164
-1.300000	0.455800
-1.290000	0.457426
-1.280000	0.459042
-1.270000	0.460648
-1.260000	0.462244
-1.250000	0.463830
-1.240000	0.465405
-1.230000	0.466970
-1.220000	0.468525
-1.210000	0.470069
-1.200000	0.471603
-1.190000	0.473126
-1.180000	0.474639
-1.170000	0.476141
-1.160000	0.477633
-1.150000	0.479113
-1.140000	0.480583
-1.130000	0.482042
-1.120000	0.483491
-1.110000	0.484928
-1.100000	0.486354
-1.090000	0.487769
-1.080000	0.489173
-1.070000	0.490566
-1.060000	0.491948
-1.050000	0.493318
-1.040000	0.494677
-1.030000	0.496025
-1.020000	0.497362
-1.010000	0.498687
-1.000000	0.500000
-0.990000	0.501302
-0.980000	0.502592
-0.970000	0.503871
-0.960000	0.505138
-0.950000	0.506393
-0.940000	0.507637
-0.930000	0.508869
-0.920000	0.510088
-0.910000	0.511296
-0.900000	0.512492
-0.890000	0.513677
-0.880000	0.514849
-0.870000	0.516009
-0.860000	0.517157
-0.850000	0.518292
-0.840000	0.519416
-0.830000	0.520527
-0.820000	0.521626
-0.810000	0.522713
-0.800000	0.523788
-0.790000	0.524850
-0.780000	0.525900
-0.770000	0.526937
-0.760000	0.527962
-0.750000	0.528974
-0.740000	0.529974
-0.730000	0.530961
-0.720000	0.531935
-0.710000	0.532897
-0.700000	0.533846
-0.690000	0.534783
-0.680000	0.535707
-0.670000	0.536618
-0.660000	0.537516
-0.650000	0.538401
-0.640000	0.539273
-0.630000	0.540133
-0.620000	0.540980
-0.610000	0.541813
-0.600000	0.542634
-0.590000	0.543441
-0.580000	0.544236
-0.570000	0.545018
-0.560000	0.545786
-0.550000	0.546541
-0.540000	0.547284
-0.530000	0.548013
-0.520000	0.548728
-0.510000	0.549431
-0.500000	0.550120
-0.490000	0.550796
-0.480000	0.551459
-0.470000	0.552108
-0.460000	0.552745
-0.450000	0.553367
-0.440000	0.553977
-0.430000	0.554573
-0.420000	0.555155
-0.410000	0.555724
-0.400000	0.556280
-0.390000	0.556822
-0.380000	0.557351
-0.370000	0.557866
-0.360000	0.558368
-0.350000	0.558856
-0.340000	0.559330
-0.330000	0.559791
-0.320000	0.560239
-0.310000	0.560672
-0.300000	0.561092
-0.290000	0.561499
-0.280000	0.561892
-0.270000	0.562271
-0.260000	0.562636
-0.250000	0.562988
-0.240000	0.563326
-0.230000	0.563651
-0.220000	0.563961
-0.210000	0.564258
-0.200000	0.564542
-0.190000	0.564811
-0.180000	0.565067
-0.170000	0.565309
-0.160000	0.565537
-0.150000	0.565751
-0.140000	0.565952
-0.130000	0.566138
-0.120000	0.566311
-0.110000	0.566470
-0.100000	0.566616
-0.090000	0.566747
-0.080000	0.566865
-0.070000	0.566969
-0.060000	0.567058
-0.050000	0.567135
-0.040000	0.567197
-0.030000	0.567245
-0.020000	0.567280
-0.010000	0.567301
-0.000000	0.567308
0.010000	0.567301
0.020000	0.567280
0.030000	0.567245
0.040000	0.567197
0.050000	0.567135
0.060000	0.567058
0.070000	0.566969
0.080000	0.566865
0.090000	0.566747
0.100000	0.566616
0.110000	0.566470
0.120000	0.566311
0.130000	0.566138
0.140000	0.565952
0.150000	0.565751
0.160000	0.565537
0.170000	0.565309
0.180000	0.565067
0.190000	0.564811
0.200000	0.564542
0.210000	0.564258
0.220000	0.563961
0.230000	0.563651
0.240000	0.563326
0.250000	0.562988
0.260000	0.562636
0.270000	0.562271
0.280000	0.561892
0.290000	0.561499
0.300000	0.561093
0.310000	0.560672
0.320000	0.560239
0.330000	0.559791
0.340000	0.559330
0.350000	0.558856
0.360000	0.558368
0.370000	0.557866
0.380000	0.557351
0.390000	0.556822
0.400000	0.556280
0.410000	0.555724
0.420000	0.555155
0.430000	0.554573
0.440000	0.553977
0.450000	0.553367
0.460000	0.552745
0.470000	0.552108
0.480000	0.551459
0.490000	0.550796
0.500000	0.550120
0.510000	0.549431
0.520000	0.548728
0.530000	0.548013
0.540000	0.547284
0.550000	0.546541
0.560000	0.545786
0.570000	0.545018
0.580000	0.544236
0.590000	0.543441
0.600000	0.542634
0.610000	0.541813
0.620000	0.540980
0.630000	0.540133
0.640000	0.539273
0.650000	0.538401
0.660000	0.537516
0.670000	0.536618
0.680000	0.535707
0.690000	0.534783
0.700000	0.533846
0.710000	0.532897
0.720000	0.531935
0.730000	0.530961
0.740000	0.529974
0.750000	0.528974
0.760000	0.527962
0.770000	0.526937
0.780000	0.525900
0.790000	0.524850
0.800000	0.523788
0.810000	0.522713
0.820000	0.521626
0.830000	0.520527
0.840000	0.519416
0.850000	0.518292
0.860000	0.517157
0.870000	0.516009
0.880000	0.514849
0.890000	0.513677
0.900000	0.512493
0.910000	0.511296
0.920000	0.510088
0.930000	0.508869
0.940000	0.507637
0.950000	0.506393
0.960000	0.505138
0.970000	0.503871
0.980000	0.502592
0.990000	0.501302
1.000000	0.500000
1.010000	0.498687
1.020000	0.497362
1.030000	0.496025
1.040000	0.494677
1.050000	0.493318
1.060000	0.491948
1.070000	0.490566
1.080000	0.489173
1.090000	0.487769
1.100000	0.486354
1.110000	0.484928
1.120000	0.483491
1.130000	0.482042
1.140000	0.480583
1.150000	0.479113
1.160000	0.477633
1.170000	0.476141
1.180000	0.474639
1.190000	0.473126
1.200000	0.471603
1.210000	0.470069
1.220000	0.468525
1.230000	0.466970
1.240000	0.465405
1.250000	0.463830
1.260000	0.462244
1.270000	0.460648
1.280000	0.459042
1.290000	0.457426
1.300000	0.455800
1.310000	0.454164
1.320000	0.452518
1.330000	0.450863
1.340000	0.449197
1.350000	0.447522
1.360000	0.445837
1.370000	0.444143
1.380000	0.442439
1.390000	0.440726
1.400000	0.439003
1.410000	0.437271
1.420000	0.435530
1.430000	0.433779
1.440000	0.432020
1.450000	0.430251
1.460000	0.428473
1.470000	0.426687
1.480000	0.424891
1.490000	0.423087
1.500000	0.421274
1.510000	0.419452
1.520000	0.417622
1.530000	0.415783
1.540000	0.413936
1.550000	0.412081
1.560000	0.410217
1.570000	0.408345
1.580000	0.406465
1.590000	0.404576
1.600000	0.402680
1.610000	0.400776
1.620000	0.398864
1.630000	0.396944
1.640000	0.395016
1.650000	0.393081
1.660000	0.391138
1.670000	0.389188
1.680000	0.387230
1.690000	0.385265
1.700000	0.383293
1.710000	0.381313
1.720000	0.379326
1.730000	0.377333
1.740000	0.375332
1.750000	0.373325
1.760000	0.371311
1.770000	0.369290
1.780000	0.367262
1.790000	0.365228
1.800000	0.363188
1.810000	0.361141
1.820000	0.359088
1.830000	0.357028
1.840000	0.354963
1.850000	0.352891
1.860000	0.350814
1.870000	0.348731
1.880000	0.346642
1.890000	0.344547
1.900000	0.342446
1.910000	0.340340
1.920000	0.338229
1.930000	0.336112
1.940000	0.333991
1.950000	0.331863
1.960000	0.329731
1.970000	0.327594
1.980000	0.325452
1.990000	0.323305
2.000000	0.321154
2.010000	0.318998
2.020000	0.316837
2.030000	0.314672
2.040000	0.312503
2.050000	0.310329
2.060000	0.308151
2.070000	0.305969
2.080000	0.303783
2.090000	0.301594
2.100000	0.299400
2.110000	0.297203
2.120000	0.295002
2.130000	0.292798
2.140000	0.290591
2.150000	0.288380
2.160000	0.286166
2.170000	0.283949
2.180000	0.281729
2.190000	0.279506
2.200000	0.277280
2.210000	0.275052
2.220000	0.272821
2.230000	0.270587
2.240000	0.268351
2.250000	0.266113
2.260000	0.263873
2.270000	0.261631
2.280000	0.259386
2.290000	0.257140
2.300000	0.254893
2.310000	0.252643
2.320000	0.250392
2.330000	0.248140
2.340000	0.245886
2.350000	0.243631
2.360000	0.241375
2.370000	0.239118
2.380000	0.236860
2.390000	0.234601
2.400000	0.232342
2.410000	0.230082
2.420000	0.227821
2.430000	0.225560
2.440000	0.223300
2.450000	0.221038
2.460000	0.218777
2.470000	0.216517
2.480000	0.214256
2.490000	0.211995
2.500000	0.209736
2.510000	0.207476
2.520000	0.205218
2.530000	0.202960
2.540000	0.200703
2.550000	0.198447
2.560000	0.196192
2.570000	0.193939
2.580000	0.191687
2.590000	0.189437
2.600000	0.187188
2.610000	0.184941
2.620000	0.182695
2.630000	0.180452
2.640000	0.178211
2.650000	0.175972
2.660000	0.173736
2.670000	0.171502
2.680000	0.169270
2.690000	0.167041
2.700000	0.164816
2.710000	0.162593
2.720000	0.160373
2.730000	0.158156
2.740000	0.155943
2.750000	0.153733
2.760000	0.151527
2.770000	0.149325
2.780000	0.147126
2.790000	0.144932
2.800000	0.142742
2.810000	0.140555
2.820000	0.138374
2.830000	0.136196
2.840000	0.134024
2.850000	0.131856
2.860000	0.129693
2.870000	0.127535
2.880000	0.125382
2.890000	0.123235
2.900000	0.121093
2.910000	0.118956
2.920000	0.116825
2.930000	0.114700
2.940000	0.112581
2.950000	0.110468
2.960000	0.108362
2.970000	0.106261
2.980000	0.104168
2.990000	0.102080
3.000000	0.100000
3.010000	0.097927
3.020000	0.095860
3.030000	0.093801
